"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type"
"58",42.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.773867924446638,"Positive"
"59",166,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.316833821543601,"Positive"
"60",86.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.626730266708671,"Positive"
"61",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"62",1,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.870105362347275,"Positive"
"63",47,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.760870321840273,"Positive"
"64",1,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.870105362347275,"Positive"
"65",43.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.771023353209857,"Positive"
"66",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"67",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"68",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"69",2,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.868265307432386,"Positive"
"70",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"71",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"72",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"73",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"74",43,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.772448774333391,"Positive"
"75",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"76",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"77",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"78",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"79",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"80",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"81",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"82",43.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.771023353209857,"Positive"
"83",46.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.762339465256972,"Positive"
"84",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"85",3,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.866403188921612,"Positive"
"86",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"87",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"88",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"89",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"90",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"91",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"92",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"93",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"94",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"95",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"96",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"97",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"98",2,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.868265307432386,"Positive"
"99",0.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871017163730411,"Positive"
"100",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"101",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"102",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"103",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"104",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"105",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"106",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"107",1,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.870105362347275,"Positive"
"108",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"109",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"110",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"111",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"112",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"113",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"114",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"115",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"116",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"117",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"118",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"119",9.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.85375141572615,"Positive"
"120",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"121",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"122",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"123",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"124",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"125",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"126",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"127",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"128",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"129",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"130",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"131",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"132",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"133",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"134",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"135",0.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871017163730411,"Positive"
"136",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"137",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"138",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"139",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"140",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"141",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"142",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"143",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"144",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"433",0.0583944585461388,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735378093109392,"Positive"
"434",0.165048588933926,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735330537006334,"Positive"
"435",0.0585823081429407,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.73537800935378,"Positive"
"436",0.0798600395183699,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735368522242492,"Positive"
"437",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"438",0.0583333,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.73537812037786,"Positive"
"439",0.0557462747528232,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.73537927384077,"Positive"
"440",2.56404607230348,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734259401564593,"Positive"
"441",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"442",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"443",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"444",0.764880928571428,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735062975365598,"Positive"
"445",0.00526315789473685,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735401781829945,"Positive"
"446",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"447",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"448",0.0407574358758157,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735385956769687,"Positive"
"449",0.244274809160305,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735295207217193,"Positive"
"450",0.25,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735292654034057,"Positive"
"451",0.492937340994636,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735184300149571,"Positive"
"452",120.75,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.678208623779862,"Positive"
"453",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"454",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"455",0.284263943466722,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.73527737349389,"Positive"
"456",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"457",0.786458375,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735053347291679,"Positive"
"458",0.0196690960922481,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735395359041257,"Positive"
"459",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"460",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"461",0.916666625,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734995242309753,"Positive"
"462",0.0344827586206897,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735388754367389,"Positive"
"463",0.0249999999999999,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735392982269031,"Positive"
"464",0.0677785689441304,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735373909039716,"Positive"
"465",0.0431039294632338,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735384910568373,"Positive"
"466",0.824806053459902,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735036235619087,"Positive"
"467",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"468",0.00711775043936743,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735400954978183,"Positive"
"469",2.1708333,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734435157694464,"Positive"
"470",0.555761338845543,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735156275038427,"Positive"
"471",0.678082184081017,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735101703578915,"Positive"
"472",0.151515151515151,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735336571745545,"Positive"
"473",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"474",0.695749275369436,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735093821098512,"Positive"
"475",0.25,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735292654034057,"Positive"
"476",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"477",3.32617644344653,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.733918537362545,"Positive"
"478",0.25,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735292654034057,"Positive"
"479",0.841738769158848,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735028679602018,"Positive"
"480",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"481",190.25,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.642518408590146,"Positive"
"482",0.225806451612903,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.7353034431844,"Positive"
"483",0.121284183933619,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735350051816769,"Positive"
"484",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"485",0.980763606765083,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734966636260292,"Positive"
"486",0.481698883045295,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735189313304969,"Positive"
"487",0.560160292145383,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735154312641497,"Positive"
"488",0.130790187884683,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735345813110948,"Positive"
"489",1.4,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.73477948521097,"Positive"
"490",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"491",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"492",3.7358874787006,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.733735178206399,"Positive"
"493",0.046998403355082,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735383174182883,"Positive"
"494",0.25,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735292654034057,"Positive"
"495",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"496",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"497",0.00806293097345129,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735400533578145,"Positive"
"498",0.0494838704963717,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735382066011652,"Positive"
"499",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"500",0.00833561766945624,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735400412003212,"Positive"
"501",1.504166675,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734732971135736,"Positive"
"502",0.00988953454459856,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735399719202543,"Positive"
"503",0,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"504",0,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"505",1.171875,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734881332819439,"Positive"
"506",23.166665,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.724947363841723,"Positive"
"507",2.69883571164937,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734199136937637,"Positive"
"508",1.0375,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734941313544467,"Positive"
"509",0.25,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735292654034057,"Positive"
"510",0,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735404128347882,"Positive"
"511",0.25,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735292654034057,"Positive"
"512",1.32082900421064,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734814834352056,"Positive"
